,Title,Accident_x0020_Date,Geolocation_x0020_Latitude,Geolocation_x0020_Longitude,NSTB_x0020_Investigation_x0020_Status,NTSB_x0020_Title,Executive_x0020_Summary,Probable_x0020_Cause,AccidentContent,AccidentCount,AccidentHeader,DisclaimerContent,WhatHappened,WhatWeFound,WhatWeRecommended,IIC,LessonsLearned,Waterway,InvestigativeDetailVideo1,InvestigativeDetailVideo2,InvestigativeDetailVideo3,InvestigativeDetailVideo4,InvestigativeDetailVideo1Title,InvestigativeDetailVideo2Title,InvestigativeDetailVideo3Title,InvestigativeDetailVideo4Title,RelatedSafetyAlert,RelatedRecommendations,RelatedReports
80,Derailment of CN Freight Train U70691-18 With Subsequent Hazardous Materials Release and Fire,2009-06-19T04:00:00Z,42.2270063,-89.0025791,Closed,,,,,,,,"​About 8&#58;36 p.m., central daylight time,&#160;on Friday, June 19, 2009, eastbound Canadian National Railway Company (CN) freight train U70691-18 (the accident train) derailed at a highway/rail grade crossing in Cherry Valley, Illinois. The train consisted of 2 locomotives and 114 cars, 19 of which derailed. All of the derailed cars were tank cars carrying denatured fuel ethanol, a flammable liquid. Thirteen of the derailed tank cars were breached or lost product and caught fire. At the time of the derailment, several motor vehicles were stopped on either side of the grade crossing waiting for the train to pass. As a result of the fire that erupted after the derailment, a passenger in one of the stopped cars was fatally injured, two passengers in the same car received serious injuries, and five occupants of other cars waiting at the highway/rail crossing were also injured. Two responding firefighters also sustained minor injuries. The release of ethanol and the resulting fire prompted a mandatory evacuation of about 600 residences within a 1/2-mile radius of the accident site. Monetary damages were estimated to total $7.9 million.<br>","<p>​We&#160;determined&#160;that the probable cause of the accident was the washout of the track structure that was discovered about 1 hour before the train‘s arrival, and the Canadian National Railway Company‘s (CN) failure to notify the train crew of the known washout in time to stop the train because of the inadequacy of the CN‘s emergency communication procedures. Contributing to the accident was the CN‘s failure to work with Winnebago County to develop a comprehensive storm water management design to address the previous washouts in 2006 and 2007. Contributing to the severity of the accident was the CN‘s failure to issue the flash flood warning to the train crew and the inadequate design of the DOT-111 tank cars, which made the cars subject to damage and catastrophic loss of hazardous materials during the derailment.​<br></p>","<p>​We&#160;made recommendations to the U.S. Department of Transportation​, Federal Railroad Administration​,&#160;Pipeline and Hazardous Materials Safety Administration, Association of American Railroads​, American Association of State Highway and Transportation Officials, the National Association of County Engineers, the American Public Works Association, and the Institute of Transportation Engineers​, National League of Cities, the National Association of Counties, the Association of State Dam Safety Officials, the National Association of Towns and Townships, and the U.S. Conference of Mayors​, and the&#160;Canadian National Railway Company.​​<br></p>",,,,,,,,,,,,,,
81,Employee Fatality while Switching Cars in Railroad Yard,2009-05-10T04:00:00Z,42.5579772,-73.8456491,Closed,,,,,,,,"​On Sunday, May 10, 2009, about 6&#58;38 p.m., a CSX Transportation (CSX) remote control operator (RCO) was struck and killed by a train consisting of a remote controlled locomotive and seven cars (yard job number Y296-10). At the time of the accident, the RCO was working alone on track 23 in Selkirk Yard in Selkirk, New York. The RCO was controlling the train remotely at the east end of the yard and was planning to couple additional cars in preparation for movement onto another track. Before the RCO could add the additional cars, he had to replace a missing coupler knuckle&#160;on what was to be the eighth car of the train consist. He was in the process of coupling the seventh and eighth cars when the moving equipment struck him. At the time of the accident, it was daylight and sunny, and the temperature was 54° F.<br>","<p>We determined​&#160;that the probable cause of the CSX Transportation remote control operator being struck and killed on May 10, 2009, in Selkirk Yard in Selkirk, New York, was the operator’s loss of situational awareness when he stepped between moving equipment while attempting to couple the equipment, in violation of CSX Safety Rule TS-15.​​<br></p>",,,,,,,,,,,,,,,
82,Collision of Two Massachusetts Bay Transportation Authority Light Rail Passenger Trains,2009-05-08T04:00:00Z,42.3556048,-71.0655575,Closed,,,,,,,,"​​On Friday, May 8, 2009, about 7&#58;14 p.m., westbound Massachusetts Bay Transportation<div>Authority (MBTA) Green Line train 3612 struck the rear of standing westbound MBTA Green
</div><div>Line train 3808 near Government Center Station in Boston, Massachusetts. The accident
</div><div>occurred in the underground tunnel segment on the Green Line of the MBTA subway system.
</div><div>Each train consisted of two light-rail “married-pair” railcar sets2. One car from each train
</div><div>derailed upright as a result of the collision. Sixty-eight injured passengers and crewmembers
</div><div>were transported to local hospitals. Monetary damages were estimated to be about $9.6 million.<br></div>","<p>​​We determined that the probable cause of the May 8, 2009, collision of two Massachusetts Bay Transportation Authority Green Line Trains in Boston, Massachusetts, was the failure of the pilot operator of the striking train to observe and appropriately respond to the red signal aspect at 744A because he was engaged in the prohibited use of a wireless device, specifically text messaging, that distracted him from his duties. Contributing to the accident was the lack of a positive train control system that would have intervened to stop the train and prevent the collision.</p>",,,,,,,,,,,,,,,
83,"Miami International Airport, Automated People Mover Train Collision with Passenger Terminal Wall",2008-11-28T05:00:00Z,25.7951934,-80.2827436,Closed,,,,,,,,"<p>​​About 4&#58;44 p.m., eastern standard time, on November 28, 2008, a three-car train operating along a fixed guideway on E Concourse at Miami International Airport near Miami, Florida, failed to stop at the passenger platform and struck a wall at the end of the guideway. Although a maintenance technician was monitoring train operations from the lead car of the train when the accident occurred, the train was operating in fully automatic mode without a human operator. The maintenance technician and five passengers on board the train were injured in the accident. One person on the passenger platform also required medical attention.&#160;<br></p>","<p>We determined&#160;that the probable cause of this accident was the installation by Johnson Controls, Inc., maintenance technicians of a jumper wire that prevented the overspeed/overshoot system from activating to stop the train when the crystal within the primary program stop module failed. Contributing to the accident were (1) the failure of Johnson Controls, Inc., to provide its maintenance technicians with specific procedures regarding the potential disabling of vital train control systems during passenger operations, (2) ineffective safety oversight by the Miami-Dade Aviation Department, (3) lack of adequate safety oversight of such systems by the state of Florida, and (4) lack of authority by the U.S. Department of Transportation to provide adequate safety oversight of such systems.​<br></p>","<p>​​We made recommendations to the U.S. Department of Transportation, the 50 States and District of Columbia, Miami-Dade County, and&#160;Johnson Controls, Inc..<br></p>",,,,,,,,,,,,,,
84,Collision of Metrolink Passenger Train and BNSF Freight Train,2008-11-20T05:00:00Z,34.0965208CA,,Closed,,,,,,,,"<p>​​On Thursday, November 20, 2008, about 11&#58;25 a.m., eastbound Metrolink passenger train 306 failed to stop at a red signal and had a raking side collision with the last eight cars and two rear locomotives of westbound Burlington Northern Santa Fe (BNSF) freight train LCAL 011120 that was entering a siding to meet the Metrolink train. The accident occurred at control point (CP) Lilac near Rialto, California. (See figure 1.) There were 15 passengers and 3 crew members on the Metrolink train. Four passengers received minor injuries. The two crew members of the BNSF freight train were unhurt. Neither train derailed. The weather was clear with calm winds, and the temperature was 76º F.</p><p>The Metrolink train, which had one locomotive and four passenger cars, was about 400 ​feet long. The BNSF train, which consisted of 6 locomotives (4 at the front of the train and 2 at the rear) and 102 cars (96 loaded and 6 empty), was 6,926 feet long and weighed 12,201 tons. The left front corner of the locomotive of the Metrolink train was damaged when it scraped the BNSF train. The last eight cars and the 2 rear locomotives of the BNSF train were scraped by the Metrolink locomotive. The total damage was estimated to be $25,000.</p>","<p>​​We determined&#160;that the probable cause of the November 20, 2008, collision of Metrolink train 306 with the side of Burlington Northern Santa Fe freight train LCAL 011120 near Rialto, California, was the failure of the locomotive engineer and the assistant engineer on Metrolink train 306 to initiate the brake application sufficient to control the speed of the train that would allow the train to stop before passing the red signal. Contributing to the accident was the lack of a positive train control system.&#160;
​</p>",,,,,,,,,,,,,,,
85,Collision of Metrolink Train 111 with Union Pacific Train LOF65-12,2008-09-12T04:00:00Z,34.2720413,-118.6041303,Closed,,,,,,,,"​About 4&#58;22 p.m., Pacific daylight time,&#160;on Friday, September 12, 2008, westbound Southern California Regional Rail Authority (SCRRA) Metrolink train 111, consisting of one locomotive and three passenger cars, collided head-on with eastbound Union Pacific Railroad (UP) freight train LOF65–12 near Chatsworth, California. The Metrolink train derailed its locomotive and lead passenger car; the UP train derailed its 2 locomotives and 10 of its 17 cars. The force of the collision caused the locomotive of train 111 to telescope into the lead passenger coach by about 52 feet. The accident resulted in 25 fatalities, including the engineer of train 111. Emergency response agencies reported transporting 102 injured passengers to local hospitals. Damages were estimated to be in excess of $12 million.<br>
<div>
   <br>
</div><div>
   <iframe src=""https&#58;//www.youtube.com/embed/mXCpMrD_5i8?controls=0"" title=""YouTube Player"" class=""youtube""></iframe>&#160;<br></div>","<p>We determined&#160;that the probable cause of the September 12, 2008, collision of a Metrolink commuter train and a Union Pacific freight train was the failure of the Metrolink engineer to observe and appropriately respond to the red signal aspect at Control Point Topanga because he was engaged in prohibited use of a wireless device, specifically text messaging, that distracted him from his duties. Contributing to the accident was the lack of a positive train control system that would have stopped the Metrolink train short of the red signal and thus prevented the collision.​<br></p>",<p>​We mad​e recommendations to the Federal Railroad Administration.<br></p>,,,,,,,,,,,,,,
86,Derailment of Chicago Transit Authority Passenger Cars on Elevated Track,2008-05-28T04:00:00Z,41.787937,-87.618190,Closed,,,,,,,,"​​On May 28, 2008, about 10&#58;05 a.m., southbound Chicago Transit Authority (CTA) Green Line train 003 traveling on elevated track between Harlem/Lake Avenue station and Cottage Grove derailed after crossing switch 85A, which was lined against the direction of the train at south main track marker 338 in Chicago, Illinois. Train 003 consisted of four passenger cars coupled in sets of two. There were 24 passengers onboard. Fourteen passengers sustained minor injuries and were transported to area hospitals, where they were treated and released; the other 10 passengers declined medical attention. The total property damage to track, cars, and signal equipment was about $338,000. At the time of the derailment, the winds were variable at 11 mph, visibility was 10 miles, and the temperature was 52º F.<br>","<p>We determined&#160;that the probable cause of the May 28, 2008, derailment of Chicago Transit Authority Green Line train 003 was the train operator’s failure to observe, recognize, and act on the stop (red) signal indication at signal 86. Contributing to the accident was the operator’s failure to comply with the operating instructions that specified the required actions to be taken after an emergency brake application. Also contributing to the accident was the lack of a positive train control system that would have stopped the train before the red signal when the operator did not respond properly, thereby preventing the derailment.<br></p>",,,,,,,,,,,,,,,
87,Collision Between Two Massachusetts Bay Transportation Authority Green Line Trains,2008-05-28T04:00:00Z,42.3285595,-71.2368412,Closed,,,,,,,,"​​On May 28, 2008, about 5&#58;51 p.m., eastern daylight time,&#160;westbound Massachusetts Bay Transportation Authority (MBTA) Green Line train 3667, traveling about 38 mph, struck the rear of westbound MBTA Green Line train 3681, which had stopped for a red signal. The accident occurred in Newton, Massachusetts, a suburb of Boston. (See figure 1.) Each train consisted of two light rail trolley cars2 and carried two crewmembers—a train operator at the front of the lead car and a trail operator in the second car. The operator of the striking train was killed; the other three crewmembers sustained minor injuries. An estimated 185 to 200 passengers were on the two trains at the time of the collision. Of these, four sustained minor injuries, and one was seriously injured. Total damage was estimated to be about $8.6 million.<br>","<p>We determined&#160;that the probable cause of the May 28, 2008, collision of two Massachusetts Bay Transportation Authority Green Line trains in Newton, Massachusetts, was the failure of the operator of the striking train to comply with the controlling signal indication, likely as a result of becoming disengaged from her environment consistent with experiencing an episode of micro-sleep. Contributing to the accident was the lack of a positive train control system that would have intervened to stop the train and prevent the collision.​<br></p>","<p>​We made new recommendations to the Federal Transit Administration, all U.S. rail transit agencies and&#160;the Massachusetts Bay Transportation Authority.<br></p>",,,,,,,,,,,,,,
88,Yard Foreman Struck by CSX Freight Car,2008-04-01T04:00:00Z,41.5663223,-83.514239,Closed,,,,,,,,"<p>​​On April 1, 2008, about 3&#58;22 a.m., a CSX Transportation (CSX) yard crew foreman was severely injured when he was struck by a free-rolling freight car in CSX’s Stanley Yard in Walbridge, Ohio. He injured his left arm and shoulder, head, face, and lungs. At the time of the accident, it was dark and 53° F, with a light rain and winds up to 31 mph.<br></p>","<p>We determined&#160;that the probable cause of the April 1, 2008, accident in which a free-rolling freight car in CSX’s Stanley Yard struck a CSX foreman was the foreman’s lack of situational awareness regarding movements on an adjacent track. Contributing to the accident was the foreman’s failure to obtain protection from movements on the adjacent track in accordance with CSX’s written policy. Also contributing to the accident was CSX’s lack of managerial oversight of employees’ adherence to the policy of obtaining adjacent track protection.<br></p>",,,,,,,,,,,,,,,
89,Roadway Workers Struck by Amtrak Acela Train 2154,2008-03-13T04:00:00Z,41.838472,‎-71.41686,Closed,,,,,,,,"<p>​On March 13, 2008, about 1&#58;11 p.m., eastbound Amtrak Acela train 2154 struck two roadway workers at milepost (MP) 186.1 on track 2 along Amtrak’s Northeast Corridor in Providence, Rhode Island. The train was traveling about 50 mph at the time of impact. One worker was killed and the other was seriously injured. A third worker sustained minor injuries moving out of the train’s path. The injured were transported to and treated at a local hospital.<br></p>","<p>We determined&#160;that the probable cause of the March 13, 2008, accident involving a roadway work group that was struck by eastbound Amtrak Acela train 2154 in Providence, Rhode Island, was the foreman’s failure to communicate critical changes made to on-track safety protection and to utilize all assigned trackmen as watchmen while working in a hot spot. Contributing to the accident was the watchman’s failure to recognize that he was poorly positioned to perform his duties.​<br></p>",,,,,,,,,,,,,,,
90,Collision of Amtrak Passenger Train 371 and Norfolk Southern Railway Company Freight Train 23M,2007-11-30T05:00:00Z,41.795405,-87.635299,Closed,,,,,,,,"<p>​On Friday, November 30, 2007, about 11&#58;23 a.m., Amtrak (National Railroad Passenger Corporation) passenger train 371, consisting of one locomotive and three passenger cars, struck the rear of standing Norfolk Southern Railway Company freight train 23M near Chicago, Illinois. The forward portion of the Amtrak locomotive came to rest on top of a container on the rear car of the freight train. Sixty-six passengers and five crewmembers were transported to hospitals; two passengers and one crewmember were subsequently admitted. The weather was clear, and the temperature was 30º F. Estimated damage was $1,299,000.<br></p>","<p>We determined&#160;that the probable cause of the November 30, 2007, collision of Amtrak train 371 with the rear of Norfolk Southern Railway Company train 23M near Chicago, Illinois, was the failure of the Amtrak engineer to correctly interpret the signal at Englewood interlocking and Amtrak’s failure to ensure that the engineer had the competency to correctly interpret signals across the different territories over which he operated. Contributing to the accident was the relief engineer’s failure to immediately communicate to the engineer that he had miscalled the signal at Englewood and to stop the train when he did not respond to her expressed concern. Also contributing to the accident was an absence of effective crew resource management between the relief engineer and the operating engineer which led to their failure to resolve the miscalled signal prior to the collision. Further contributing to the accident was the absence of a positive train control system that would have stopped the Amtrak train when it exceeded restricted speed.​​<br></p>","<p>​As a result of its investigation of this accident, we&#160;made&#160;recommendations to the Federal Railroad Administration, Amtrak, the Association of American Railroads, the American Short Line and Regional Railroad Association, the Brotherhood of Locomotive Engineers and Trainmen, the United Transportation Union, and the American Public Transportation Association.​<br></p>",,,,,,,,,,,,,,
91,Collision of Two Union Pacific Railroad Trains,2007-11-10T05:00:00Z,33.389454,-115.792555,Closed,,,,,,,,"<p>​​On Saturday, November 10, 2007, about 12&#58;03 p.m., eastbound Union Pacific Railroad (UP) freight train RVVCGC-07 struck the rear end of stopped eastbound UP freight train IGSMN-10 in Bertram, California. The striking train consisted of 6 locomotives and 60 loaded cars and was traveling about 28 mph when it collided with the stopped train, which consisted of 5 locomotives and 111 loaded cars. The stopped train was awaiting a scheduled meet with a westbound UP freight train when the accident occurred. As a result of the collision, the striking train’s three lead locomotives derailed; they also caught fire due to a fuel tank that ruptured on impact. The local fire department extinguished the fire. The two crewmembers on board the striking train were killed. The weather was clear, and the temperature was about 74° F. Total estimated damage was $2 million.</p>","<p>We determined&#160;that the probable cause of the November 10, 2007, collision of two Union Pacific Railroad freight trains in Bertram, California, was the failure of the train crewmembers on eastbound train RVVCGC-07 to comply with wayside signal indications because they were likely asleep. Contributing to the accident was the lack of a positive train control system.&#160;​</p>",,,,,,,,,,,,,,,
92,Derailment of CSX Transportation (CSX) freight train Q380-09,2007-10-10T04:00:00Z,41.711776,-81.281525,Closed,,,,,,,,"<p>​​On Wednesday, October 10, 2007, about 12&#58;02 p.m., eastbound CSX Transportation (CSX) freight train Q380-09 derailed 31 cars in Painesville, Ohio, while being operated on main track 1. The train was traveling 48 mph at the time of the derailment. The crew’s last train operation had been made about 1 1/2 miles before the derailment. The train consisted of 2 locomotives and 112 cars (106 loaded and 6 empty). The 31st through 61st cars in the train derailed. The derailed cars included seven tank cars carrying ethanol, one tank car carrying liquefied petroleum gas, and one tank car carrying phthalic anhydride. Also among the 31 cars that derailed were covered hoppers carrying corn, wheat, feed, plastic, and lumber. The ethanol tank cars and many of the other freight cars caught on fire. Twenty-six of the derailed cars were destroyed.<br></p><p>As a precaution, about 1,400 area residents were evacuated from an area of approximately 3 square miles. There were no reported injuries. The temperature at the time of derailment was 51° F, and it was daylight. Estimated damages and environmental cleanup costs were $8.48 million.<br></p>","<p>We determined&#160;that the probable cause of the October 10, 2007, derailment of CSX Transportation freight train Q380-09 in Painesville, Ohio, was a broken rail due to a track inspector’s installation of an incorrect type of rail joint bar. Contributing to the derailment was CSX Transportation’s failure to weld the rail and, thereby, remove the temporary joint before the accident.<br></p>",,,,,,,,,,,,,,,
93,BNSF Railway Company Remote Control Locomotive Switching Operation Fatality,2007-08-30T04:00:00Z,37.949776,-121.261771,Closed,,,,,,,,"<p>​On August 30, 2007, about 4&#58;59 a.m., a westbound BNSF Railway Company (BNSF) train, consisting of a locomotive and two cars, was being remotely controlled when it collided with the side of a standing tank car that was fouling&#160;a crossover between two tracks at BNSF’s Mormon Yard in Stockton, California. A helper, who was remotely controlling the moving train, had been riding the side ladder on the leading end of a covered hopper car. When the hopper car collided with the tank car, the helper was killed. At the time of the accident, it was dark, and the temperature was 74° F. The property damage was $500.<br></p>","<p>We determined&#160;that the probable cause of the August 30, 2007, collision between a BNSF Railway yard train and standing rail cars at a crossover between tracks 132 and 133 in Stockton, California, was the remote control foreman’s failure to ensure that the crossover was not fouled when he lined switches to allow the helper to move the remotely controlled train through the crossover. Contributing to the accident was the yard trainmaster’s failure to inform the remote control crew that a local train crew had left rail cars on track 132 that were not clear of the crossover. Contributing to the severity of the accident was the remote control helper’s position on a side ladder of the train’s leading rail car as he was controlling the train through the crossover.​<br></p>",,,,,,,,,,,,,,,
94,Derailment of CSX Transportation Train No. Q39010 subsequent release of Hazardous Material,2007-03-12T04:00:00Z,43.096759,-75.687427,Closed,,,,,,,,"<p>​​On Monday, March 12, 2007, about 6&#58;58 a.m., CSX Transportation (CSX) train No. Q39010, a mixed freight train, derailed near Oneida, New York. The train was en route from Buffalo, New York, to Selkirk, New York. At the time of the derailment, the train was traveling about 47 mph. The train consisted of 3 locomotives and 78 cars. Twenty-nine cars derailed. Six tank cars were breached, including four carrying liquefied petroleum gas, one carrying toluene, and one carrying ferric chloride. An explosion and fire followed that led local emergency response officials to close two elementary schools and evacuate a 1-mile area around the derailment site. Four firefighters were taken to a hospital for observation as a precaution because ​they had stepped in a pool of ferric chloride. There were no fatalities. Estimated damages and environmental cleanup costs were $6.73 million.<br></p>","<p>We determined&#160;that the probable cause of the March 12, 2007, derailment of CSX train No. Q39010 and subsequent release of hazardous material near Oneida, New York, was the failure of the rail from an undetected detail fracture that initiated from an area of shelling on the rail.&#160;​</p>",,,,,,,,,,,,,,,
95,Collision of Runaway CN Railway Locomotives and Northern Illinois Regional Commuter Railroad (Metra) Train,2007-03-07T05:00:00Z,41.860918,-87.635325,Closed,,,,,,,,"<p>​​About 9&#58;30 p.m. on Wednesday, March 7, 2007, the crew of CN Railway (CN) train R95491 left two locomotives, which had only air brakes applied, on a grade at the CN’s interchange point at Lumber Street in Chicago, Illinois. The two uncontrolled and unmanned locomotives rolled to the north. They traveled from CN’s track No. 4 onto Amtrak’s track No. 4, where, at 9&#58;56 p.m., they collided with the lead locomotive of standing Northern Illinois Regional Commuter Railroad (Metra) train 839. At the time of the collision, the event recorder data indicated, the speed of the runaway CN locomotives was 14 mph. They had traveled about 1,789 feet.</p><p>About 55 passengers were aboard the eighth Metra passenger car at the time of the collision. The other seven passenger cars were empty. Seven passengers and the Metra engineer and assistant conductor were transported to area hospitals with minor injuries; they were treated and released. The total property damage was estimated to be $75,766.<br></p>","<p>We determined&#160;the probable cause of the March 7, 2007, collision of a CN Railway train and a Northern Illinois Regional Commuter Railroad train in Chicago, Illinois, was the failure of the CN Railway engineer and conductor to secure the CN Railway locomotives before leaving them unattended.​</p>",,,,,,,,,,,,,,,
96,Derailment of CSX Transportation Freight Train Q502-15 With Hazardous Materials Release,2007-01-16T05:00:00Z,‎38.035521,‎-85.709504,Closed,,,,,,,,"<p>​On January 16, 2007, about 8&#58;43 a.m., eastern standard time, northbound CSX Transportation (CSX) freight train Q502-15, traveling about 47 mph through a curve, derailed 26 of its 80 cars near Shepherdsville, Kentucky. Twelve of the derailed cars contained hazardous materials. Three of those cars breached and released significant amounts of flammable hazardous liquids, which ignited and burned. About 500 people were evacuated from the area near the accident. No one was injured during the derailment; however, 50 people and 2 emergency responders were treated at local hospitals for minor injuries related to the hazardous materials release and fire. CSX estimated the total costs associated with this accident at $22.4 million. The weather was dry and cloudy, although recent rains had left the soil well saturated. The temperature was 28° F with 14 mph winds.<br></p>","<p>We determined&#160;that the probable cause of the accident was the failure of the 18th rail car to properly negotiate a curve because of the inadequate side bearing clearance of the B-end truck assembly, likely due to a broken side bearing wedge plate attachment bolt, which caused a wheel to climb the rail, which derailed the car. Contributing to the derailment was (1) the undesirable contact of the truck bolster bowl rim with the car body center plate and (2) the hollow worn wheels on the 18th car, which further diminished the steering ability of the truck assembly.​<br></p>",,,,,,,,,,,,,,,
97,Collision of Massachusetts Bay Transportation Authority Train 322 and Track Maintenance Equipment,2007-01-09T05:00:00Z,42.499149,-71.135137,Closed,,,,,,,,"<p>​​On Tuesday, January 9, 2007, at 1&#58;38 p.m., southbound Massachusetts Bay Transportation Authority passenger train 322 operated by Massachusetts Bay Commuter Railroad struck a track maintenance vehicle that was on the track near Woburn, Massachusetts. Passenger train 322 consisted of six passenger cars, including a lead control car, and a locomotive pushing from the rear. The track maintenance vehicle was thrown forward about 210 feet; the train did not derail. Of the six maintenance-of-way employees working on or near the track maintenance vehicle, two were killed, and two were seriously injured. Emergency responders treated and released 10 passengers at the accident scene.</p><p>As a result of the accident, 160 feet of rail, 80 crossties, and 100 tons of ballast had to be replaced. The cost, including labor, was $15,841. The accident damaged the lead control car and undercarriage of the train. Repairing the train cost an estimated $450,000. The track maintenance vehicle was destroyed; replacing it cost $95,000. Total estimated property damage was $560,841.&#160;<br></p>","<p>We determined&#160;that the probable cause of the January 9, 2007, collision of train 322 with a track maintenance vehicle near Woburn, Massachusetts, was the failure of the train dispatcher to maintain blocking that provided signal protection for the track segment occupied by the maintenance-of-way work crew, and the failure of the work crew to apply a shunting device that would have provided redundant signal protection for their​&#160;track segment. Contributing to the accident was Massachusetts Bay Commuter Railroad’s failure to ensure that maintenance-of-way work crews applied shunting devices as required.​</p>",<p>We ​​made&#160;recommendations to the Federal Railroad Administration and the Brotherhood of Maintenance of Way Employes Division.​</p>,,,,,,,,,,,,,,
98,Derailment of Washington Metropolitan Area Transit Authority Train near the Mt. Vernon Square Station,2007-01-07T05:00:00Z,38.9053157,-77.0248426,Closed,,,,,,,,"<p>​​On January 7, 2007, about 3&#58;45 p.m. eastern standard time, northbound Washington Metropolitan Area Transit Authority Metrorail train 504 derailed one car as the train traversed a crossover from track 2 to track 1. The accident occurred in an underground tunnel on the Metrorail Green Line near the Mt. Vernon Square 7th Street-Convention Center (Mt. Vernon Square) station at chain marker E2 23+28. The train was traveling about 18 mph as it approached the station.</p><p>The train consisted of six cars. The fifth car from the head end of the train derailed. About 80 passengers were on board at the time of the accident. Twentythree passengers were transported to local hospitals for treatment and released. Emergency response personnel from Washington, D.C., provided the on-scene treatment and transportation of the injured passengers.<br></p>","<p>We determined&#160;that the probable cause of the January 7, 2007, derailment of Washington Metropolitan Area Transit Authority train 504 as it traversed a standard turnout track near the Mt. Vernon Square station in Washington, D.C., was a wheel climb on car 5152 that was initiated by a rough wheel surface created when the wheel was trued with a milling machine, the lack of quality control measures to ensure that wheel surfaces were smoothed after truing, the lack of a guard rail on the No. 8 turnout, and Washington Metropolitan Area Transit Authority’s failure to have an effective process to implement safety improvements identified following similar accidents and related research projects.&#160;​</p>","<p>​​We&#160;made&#160;recommendations to the Washington Metropolitan Area Transit Authority.&#160;
​</p>",,,,,,,,,,,,,,
99,Washington Metropolitan Area Transit Authority Train Strikes Wayside Workers Near Eisenhower Avenue Station,2006-11-30T05:00:00Z,38.8013008,-77.073425,Closed,,,,,,,,"<p>About 9&#58;30 a.m. on Thursday, November 30, 2006, a northbound Washington Metropolitan Area Transit Authority (WMATA) Metrorail Yellow Line subway train struck and fatally injured two Metrorail employees who were performing a routine walking inspection along an outdoor section of main track near the Eisenhower Avenue station in Alexandria, Virginia. The accident occurred as the northbound train was traveling along track normally used for southbound traffic.​</p>","<p>We&#160;determined&#160;that the probable cause of the Eisenhower Avenue accident was the failure of the walking track inspectors to maintain an effective lookout for trains and the failure of the train operator to slow or stop the train until she could be certain that the workers ahead were aware of its approach and had moved to a safe area. Contributing to the accident were Washington Metropolitan Area Transit Authority Metrorail right-of-way rules and procedures that did not provide adequate safeguards to protect wayside personnel from approaching trains, that did not ensure that train operators were aware of the wayside work being performed, and that did not adequately provide for reduced train speeds through work areas. Also contributing to the accident was the lack of an aggressive program of rule compliance testing and enforcement on the Metrorail system.​</p>",<p>We made recommendations to the Washington Metropolitan Area Transit Authority.​</p>,,,,,,,,,,,,,,
